video_id,created_at,viewCount,likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,video_likeCount,comment_likeCount,comment_id,parent_id,is_reply
video_003829,2024-11-02T00:04:35Z,70679,,71,Vespa_velutina,Portugal,Insects,established,veneno,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,1758,0,comment_002765,comment_002763,TRUE
video_003829,2025-02-17T13:13:25Z,70679,,71,Vespa_velutina,Portugal,Insects,established,vista,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,0,comment_002268,comment_002267,TRUE
video_003829,2025-02-17T13:11:08Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,0,comment_011220,comment_011219,TRUE
video_003829,2025-02-17T13:11:40Z,70679,,71,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,3,comment_007528,comment_007527,TRUE
video_003829,2025-02-17T18:11:05Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,1,comment_007529,comment_007527,TRUE
video_003829,2025-02-17T13:12:13Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,1,comment_003970,comment_003969,TRUE
video_003829,2024-11-02T00:12:02Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,1,comment_004874,comment_004870,TRUE
video_003829,2025-02-17T13:15:32Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,0,comment_004875,comment_004870,TRUE
video_003829,2024-07-15T08:00:40Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,1,comment_014590,comment_014589,TRUE
video_003829,2024-05-25T05:46:01Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,2,comment_014901,comment_014900,TRUE
video_003829,2024-07-23T09:05:19Z,70679,,71,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,1758,0,comment_010755,comment_010753,TRUE
video_007878,2025-11-06T12:23:59Z,22083,,19,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_013176,,FALSE
video_007878,2025-10-04T16:48:28Z,22083,,19,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,0,comment_014261,,FALSE
video_007878,2024-03-18T10:42:22Z,22083,,19,Vespa_velutina,Portugal,Insects,established,establecido,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,373,1,comment_004355,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,invasion,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,capturada,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,capturas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,captures,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,capturas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,contaminacion,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-10-14T20:14:13Z,22083,,19,Vespa_velutina,Portugal,Insects,established,captura,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,1,comment_011829,,FALSE
video_007878,2023-09-01T15:44:06Z,22083,,19,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,373,0,comment_009122,comment_009121,TRUE
video_016154,2018-07-28T08:30:33Z,19568,,83,Vespa_velutina,Portugal,Insects,established,competencia,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,868,2,comment_001947,,FALSE
video_016154,2018-08-02T09:14:37Z,19568,,83,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,868,0,comment_001948,comment_001947,TRUE
video_012316,2024-10-19T06:54:33Z,12798,,7,Vespa_velutina,Portugal,Insects,established,peligroso,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,45,0,comment_005305,,FALSE
video_012316,2024-07-18T12:43:04Z,12798,,7,Vespa_velutina,Portugal,Insects,established,veneno,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,45,0,comment_011659,,FALSE
video_005792,2023-08-12T06:03:51Z,69183,,33,Vespa_velutina,Portugal,Insects,established,peligro,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,907,10,comment_008000,comment_007999,TRUE
video_005792,2023-08-15T15:29:29Z,69183,,33,Vespa_velutina,Portugal,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,907,0,comment_008001,comment_007999,TRUE
video_010250,2019-09-23T03:34:43Z,32818,,8,Vespa_velutina,Portugal,Insects,established,invadir,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,138,1,comment_006164,,FALSE
video_010250,2018-09-12T06:35:14Z,32818,,8,Vespa_velutina,Portugal,Insects,established,veneno,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,138,0,comment_005554,,FALSE
video_010432,2025-08-29T15:13:54Z,12696,,3,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,310,0,comment_008847,,FALSE
video_010432,2025-10-02T10:00:42Z,12696,,3,Vespa_velutina,Portugal,Insects,established,barata,Post-Introduction,eCommerce,eCommerce,2011,2011-06-01T12:00:00Z,comment,310,0,comment_009567,comment_009566,TRUE
video_010432,2025-08-29T15:16:07Z,12696,,3,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,310,0,comment_008848,comment_008847,TRUE
video_010432,2025-08-02T22:07:53Z,12696,,3,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,310,0,comment_006345,comment_006343,TRUE
video_005201,2019-09-28T08:16:50Z,297,,1,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,4,0,comment_001907,,FALSE
video_005201,2019-09-28T08:16:50Z,297,,1,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,4,0,comment_001907,,FALSE
video_010191,2013-10-08T16:54:17Z,3879,,1,Vespa_velutina,Portugal,Insects,established,peligrosa,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,13,0,comment_014333,,FALSE
video_013098,2020-05-04T16:06:28Z,4858,,4,Vespa_velutina,Portugal,Insects,established,invasion,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,43,1,comment_006658,,FALSE
video_013098,2020-05-04T16:06:28Z,4858,,4,Vespa_velutina,Portugal,Insects,established,control,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,43,1,comment_006658,,FALSE
video_000217,2022-11-08T16:23:38Z,42854,,43,Vespa_velutina,Portugal,Insects,established,extincion,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,443,0,comment_002691,,FALSE
video_000217,2022-08-02T10:51:47Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,0,comment_010471,,FALSE
video_000217,2021-07-18T23:18:10Z,42854,,43,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,0,comment_002896,,FALSE
video_000217,2019-08-11T17:09:15Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,2,comment_012224,,FALSE
video_000217,2019-08-11T17:09:15Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,2,comment_012224,,FALSE
video_000217,2018-06-17T20:05:51Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008878,,FALSE
video_000217,2017-08-07T15:00:43Z,42854,,43,Vespa_velutina,Portugal,Insects,established,alien,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,443,1,comment_006379,,FALSE
video_000217,2018-06-18T14:14:00Z,42854,,43,Vespa_velutina,Portugal,Insects,established,capturar,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008879,comment_008878,TRUE
video_000217,2018-06-18T14:14:00Z,42854,,43,Vespa_velutina,Portugal,Insects,established,expansion,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008879,comment_008878,TRUE
video_000217,2018-06-18T14:14:00Z,42854,,43,Vespa_velutina,Portugal,Insects,established,capturar,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008879,comment_008878,TRUE
video_000217,2018-06-18T14:14:00Z,42854,,43,Vespa_velutina,Portugal,Insects,established,control,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008879,comment_008878,TRUE
video_000217,2018-06-20T20:37:10Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008880,comment_008878,TRUE
video_000217,2018-06-20T20:37:10Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008880,comment_008878,TRUE
video_000217,2018-06-20T20:37:10Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008880,comment_008878,TRUE
video_000217,2018-06-26T21:59:40Z,42854,,43,Vespa_velutina,Portugal,Insects,established,capturar,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008881,comment_008878,TRUE
video_000217,2018-06-26T21:59:40Z,42854,,43,Vespa_velutina,Portugal,Insects,established,expansion,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008881,comment_008878,TRUE
video_000217,2018-06-26T21:59:40Z,42854,,43,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008881,comment_008878,TRUE
video_000217,2018-06-26T21:59:40Z,42854,,43,Vespa_velutina,Portugal,Insects,established,captura,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,443,1,comment_008881,comment_008878,TRUE
video_005510,2023-02-22T20:10:48Z,4098,,25,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,0,comment_003840,,FALSE
video_005510,2022-08-02T20:52:28Z,4098,,25,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,2,comment_002697,,FALSE
video_005510,2022-07-27T18:31:20Z,4098,,25,Vespa_velutina,Portugal,Insects,established,dinero,Post-Introduction,eCommerce,eCommerce,2011,2011-06-01T12:00:00Z,comment,89,2,comment_007197,,FALSE
video_005510,2022-07-27T10:50:40Z,4098,,25,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,1,comment_008507,,FALSE
video_005510,2022-07-27T08:42:02Z,4098,,25,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,3,comment_012252,,FALSE
video_005510,2022-07-27T08:42:02Z,4098,,25,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,3,comment_012252,,FALSE
video_005510,2022-07-26T21:53:09Z,4098,,25,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,0,comment_004650,,FALSE
video_005510,2022-08-02T21:06:07Z,4098,,25,Vespa_velutina,Portugal,Insects,established,expansion,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,89,1,comment_002698,comment_002697,TRUE
video_005510,2022-07-28T19:14:23Z,4098,,25,Vespa_velutina,Portugal,Insects,established,costes,Post-Introduction,eCommerce,eCommerce,2011,2011-06-01T12:00:00Z,comment,89,1,comment_007200,comment_007197,TRUE
video_005510,2022-07-27T02:45:30Z,4098,,25,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,0,comment_004651,comment_004650,TRUE
video_005510,2022-07-27T12:20:05Z,4098,,25,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,89,1,comment_004652,comment_004650,TRUE
video_011480,2020-06-07T00:32:15Z,201397,,33,Vespa_velutina,Portugal,Insects,established,encontre,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,407,0,comment_013403,,FALSE
video_011480,2020-05-05T20:18:23Z,201397,,33,Vespa_velutina,Portugal,Insects,established,invasor,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,407,0,comment_006768,comment_006767,TRUE
video_015139,2025-04-18T15:22:44Z,2667,,19,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,296,1,comment_009545,,FALSE
video_015139,2025-04-18T15:22:44Z,2667,,19,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,296,1,comment_009545,,FALSE
video_008318,2022-01-11T00:52:08Z,3333,,37,Vespa_velutina,Portugal,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2011,2011-06-01T12:00:00Z,comment,99,0,comment_007693,,FALSE
video_008318,2022-01-08T01:15:38Z,3333,,37,Vespa_velutina,Portugal,Insects,established,dinero,Post-Introduction,eCommerce,eCommerce,2011,2011-06-01T12:00:00Z,comment,99,0,comment_010841,,FALSE
video_008318,2022-01-05T22:29:06Z,3333,,37,Vespa_velutina,Portugal,Insects,established,capturar,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,99,1,comment_012862,,FALSE
video_008318,2022-01-05T22:29:06Z,3333,,37,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,99,1,comment_012862,,FALSE
video_008318,2022-01-04T23:11:15Z,3333,,37,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,99,1,comment_002652,,FALSE
video_008318,2022-01-04T23:11:15Z,3333,,37,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,99,1,comment_002652,,FALSE
video_008318,2022-01-04T19:20:31Z,3333,,37,Vespa_velutina,Portugal,Insects,established,establecida,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,99,3,comment_003310,,FALSE
video_008318,2022-01-04T19:20:31Z,3333,,37,Vespa_velutina,Portugal,Insects,established,reproduciendose,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,99,3,comment_003310,,FALSE
video_008318,2022-08-08T12:20:11Z,3333,,37,Vespa_velutina,Portugal,Insects,established,veneno,Post-Introduction,Threat,Threat,2011,2011-06-01T12:00:00Z,comment,99,0,comment_013074,comment_013073,TRUE
video_008318,2022-01-04T22:07:40Z,3333,,37,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,99,0,comment_003312,comment_003310,TRUE
video_005634,2024-10-04T16:39:03Z,1366,,4,Vespa_velutina,Portugal,Insects,established,encontre,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,53,0,comment_005624,comment_005623,TRUE
video_005634,2024-10-04T16:38:48Z,1366,,4,Vespa_velutina,Portugal,Insects,established,encontre,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,53,0,comment_013869,comment_013868,TRUE
video_011156,2018-01-17T09:50:06Z,15317,,4,Vespa_velutina,Portugal,Insects,established,invasora,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,80,0,comment_011017,comment_011016,TRUE
video_002680,2020-09-29T03:09:15Z,19044,,15,Vespa_velutina,Portugal,Insects,established,encontrado,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,148,0,comment_012748,,FALSE
video_002680,2019-06-12T01:51:02Z,19044,,15,Vespa_velutina,Portugal,Insects,established,reciente,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,148,0,comment_007418,,FALSE
video_002680,2018-12-26T20:42:08Z,19044,,15,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,148,3,comment_009011,,FALSE
video_002680,2018-12-26T20:42:08Z,19044,,15,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,148,3,comment_009011,,FALSE
video_002680,2013-11-26T01:16:27Z,19044,,15,Vespa_velutina,Portugal,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,148,1,comment_000572,,FALSE
video_002680,2013-01-13T14:10:22Z,19044,,15,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,148,0,comment_002174,,FALSE
video_002680,2013-01-13T14:10:22Z,19044,,15,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,148,0,comment_002174,,FALSE
video_012398,2018-11-01T02:11:13Z,1691,,3,Vespa_velutina,Portugal,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,18,0,comment_014576,,FALSE
video_008331,2020-06-07T17:20:44Z,33018,,60,Vespa_velutina,Portugal,Insects,established,introducida,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,1,comment_012013,,FALSE
video_008331,2018-09-28T15:56:53Z,33018,,60,Vespa_velutina,Portugal,Insects,established,invasion,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,1,comment_003128,,FALSE
video_008331,2018-09-28T15:56:53Z,33018,,60,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_003128,,FALSE
video_008331,2018-09-28T15:56:53Z,33018,,60,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_003128,,FALSE
video_008331,2018-09-28T15:56:53Z,33018,,60,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_003128,,FALSE
video_008331,2018-09-05T16:39:11Z,33018,,60,Vespa_velutina,Portugal,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,1,comment_006276,,FALSE
video_008331,2018-09-05T16:39:11Z,33018,,60,Vespa_velutina,Portugal,Insects,established,controlada,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_006276,,FALSE
video_008331,2018-09-01T01:26:43Z,33018,,60,Vespa_velutina,Portugal,Insects,established,invasion,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,1,comment_010760,,FALSE
video_008331,2018-08-28T01:14:50Z,33018,,60,Vespa_velutina,Portugal,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,4,comment_009800,,FALSE
video_008331,2018-08-28T01:14:50Z,33018,,60,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,4,comment_009800,,FALSE
video_008331,2018-08-26T18:54:50Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_003177,,FALSE
video_008331,2018-08-21T19:32:03Z,33018,,60,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_002749,,FALSE
video_008331,2018-08-20T06:28:12Z,33018,,60,Vespa_velutina,Portugal,Insects,established,dispersar,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,1,comment_009670,,FALSE
video_008331,2018-08-18T16:20:51Z,33018,,60,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_004655,,FALSE
video_008331,2018-08-18T16:20:51Z,33018,,60,Vespa_velutina,Portugal,Insects,established,captura,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_004655,,FALSE
video_008331,2018-08-18T16:20:51Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_004655,,FALSE
video_008331,2018-08-18T16:20:51Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_004655,,FALSE
video_008331,2018-08-18T16:20:51Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_004655,,FALSE
video_008331,2018-08-18T16:20:51Z,33018,,60,Vespa_velutina,Portugal,Insects,established,controlar,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_004655,,FALSE
video_008331,2018-08-18T16:20:51Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_004655,,FALSE
video_008331,2018-06-28T20:46:11Z,33018,,60,Vespa_velutina,Portugal,Insects,established,capturado,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_009830,,FALSE
video_008331,2018-06-28T20:46:11Z,33018,,60,Vespa_velutina,Portugal,Insects,established,visto,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_009830,,FALSE
video_008331,2018-05-07T13:07:22Z,33018,,60,Vespa_velutina,Portugal,Insects,established,armadilhas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_008108,,FALSE
video_008331,2018-05-05T08:11:18Z,33018,,60,Vespa_velutina,Portugal,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,5,comment_005774,,FALSE
video_008331,2018-05-05T08:11:18Z,33018,,60,Vespa_velutina,Portugal,Insects,established,invade,Post-Introduction,Invasion,Invasion,2011,2011-06-01T12:00:00Z,comment,455,5,comment_005774,,FALSE
video_008331,2018-05-04T12:30:10Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,2,comment_010419,,FALSE
video_008331,2018-08-20T22:11:31Z,33018,,60,Vespa_velutina,Portugal,Insects,established,capturado,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,2,comment_004656,comment_004655,TRUE
video_008331,2018-05-07T13:56:42Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_008109,comment_008108,TRUE
video_008331,2018-05-07T17:22:02Z,33018,,60,Vespa_velutina,Portugal,Insects,established,armadilha,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,1,comment_008110,comment_008108,TRUE
video_008331,2018-05-05T19:22:09Z,33018,,60,Vespa_velutina,Portugal,Insects,established,aparecer,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,2,comment_010420,comment_010419,TRUE
video_008331,2018-05-05T19:22:09Z,33018,,60,Vespa_velutina,Portugal,Insects,established,capturadas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,2,comment_010420,comment_010419,TRUE
video_008331,2018-05-05T19:35:38Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,2,comment_010421,comment_010419,TRUE
video_008331,2018-05-06T07:27:03Z,33018,,60,Vespa_velutina,Portugal,Insects,established,capturado,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,6,comment_010422,comment_010419,TRUE
video_008331,2018-05-06T07:27:03Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampas,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,6,comment_010422,comment_010419,TRUE
video_008331,2018-05-06T07:27:03Z,33018,,60,Vespa_velutina,Portugal,Insects,established,trampa,Post-Introduction,Detection,Detection,2011,2011-06-01T12:00:00Z,comment,455,6,comment_010422,comment_010419,TRUE
